id,host id,host_identity_verified,host name,neighbourhood group,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,review rate number,calculated host listings count,availability 365
2194304,95410574772,verified,Sanya,Manhattan,FALSE,moderate,Private room,2012,$143 ,$29 ,7,1,12/22/2015,4,1,184
2194856,87168354265,verified,Darnell And Allison,Brooklyn,TRUE,flexible,Entire home/apt,2019,"$1,096 ",$219 ,3,200,07/04/2019,5,1,334
2195409,1992668618,verified,Casey,Queens,TRUE,flexible,Private room,2004,$287 ,$57 ,4,19,4/25/2019,3,1,411
2195961,66555884659,verified,Mischa,Manhattan,TRUE,flexible,Entire home/apt,2019,$97 ,$19 ,20,33,06/02/2019,2,1,166
2196513,72362314064,unconfirmed,Jon,Manhattan,TRUE,moderate,Entire home/apt,2015,$70 ,$14 ,1,447,07/01/2019,5,3,79
2197066,61987108379,verified,Jennifer,Manhattan,FALSE,moderate,Entire home/apt,2022,$963 ,$193 ,7,2,8/19/2017,3,2,406
2197618,82889839193,verified,Linda,Manhattan,FALSE,strict,Entire home/apt,2015,$680 ,$136 ,3,108,07/01/2019,2,1,96
2198170,80685763709,verified,Priscilla,Brooklyn,FALSE,strict,Entire home/apt,2007,$805 ,$161 ,28,1,10/29/2015,3,2,378
2198722,56297592865,unconfirmed,Kate,Brooklyn,TRUE,moderate,Private room,2021,"$1,093 ",,3,92,6/19/2019,1,3,423
2199275,26090679697,verified,Pete & Marcos,Manhattan,TRUE,flexible,Shared room,2022,$90 ,,2,117,6/24/2019,2,1,182
2199827,77055755793,verified,Ellen,Manhattan,TRUE,moderate,Entire home/apt,2018,"$1,051 ",,2,66,5/28/2019,1,1,411
2200379,74896318278,verified,Greta,Manhattan,FALSE,strict,Private room,2018,$891 ,,7,70,08/12/2018,2,1,22
2200932,83422355423,unconfirmed,Finola,Brooklyn,FALSE,strict,Entire home/apt,2022,$802 ,,7,98,6/26/2019,4,1,361
2201484,40665521280,verified,Michael,Manhattan,FALSE,strict,Shared room,2012,"$1,129 ",,1,43,06/02/2019,2,1,277
2202036,95870728867,unconfirmed,Yakov & Cynthia,Manhattan,TRUE,flexible,Private room,2009,$256 ,,10,45,08/05/2015,2,1,381
2202589,48952931428,verified,Jana,Brooklyn,FALSE,moderate,Entire home/apt,2010,"$1,044 ",,3,41,5/27/2019,1,2,230
2203141,22041840814,unconfirmed,Chris,Brooklyn,TRUE,flexible,Entire home/apt,2015,$917 ,,15,10,11/09/2013,1,3,127
2203693,78064550548,verified,Ahmed,Queens,TRUE,moderate,Entire home/apt,2006,$649 ,,1,58,07/06/2019,5,1,381
2204245,17264212314,unconfirmed,Nate,Brooklyn,FALSE,strict,Entire home/apt,2012,$105 ,$21 ,2,48,05/05/2019,2,1,353
2204798,34892490386,verified,Vera,Brooklyn,TRUE,moderate,Entire home/apt,2020,$688 ,$138 ,7,8,8/29/2015,1,1,186
2205350,78533995803,verified,Lou,Queens,TRUE,flexible,Shared room,2004,$407 ,$81 ,1,127,6/23/2019,3,4,321
2205902,35554918409,unconfirmed,Paul,Brooklyn,FALSE,strict,Entire home/apt,2008,$402 ,$80 ,7,10,8/19/2018,2,1,390
2206455,25384051269,unconfirmed,Tj,Manhattan,FALSE,moderate,Entire home/apt,2006,$636 ,$127 ,1,0,,2,1,215
2207007,67131209043,verified,Sabrina And Eduardo,Brooklyn,TRUE,flexible,Entire home/apt,2009,$700 ,$140 ,6,5,07/03/2018,5,1,246
2207559,23610994846,unconfirmed,Alicia,Brooklyn,FALSE,flexible,Private room,2006,$755 ,$151 ,5,8,5/27/2014,5,1,63
2208112,54562666775,unconfirmed,Pete,Brooklyn,TRUE,moderate,Entire home/apt,2015,$97 ,$19 ,30,71,5/31/2019,3,1,34
2208664,65893037308,verified,Heather,Brooklyn,TRUE,flexible,Entire home/apt,2015,"$1,155 ",$231 ,5,7,10/26/2016,2,1,421
2209216,77995897331,verified,Jen,Brooklyn,TRUE,flexible,Private room,2017,$923 ,$185 ,28,1,01/03/2017,1,2,159
2209768,73228534595,unconfirmed,Sabrina,Brooklyn,TRUE,moderate,Entire home/apt,2005,$288 ,$58 ,3,10,4/27/2019,5,1,384
2210321,33620958223,unconfirmed,Cynthia,Brooklyn,FALSE,moderate,Private room,2005,$937 ,$187 ,3,10,8/26/2017,4,2,396
2210873,19058167329,unconfirmed,Keith,Manhattan,TRUE,strict,Private room,2020,$543 ,$109 ,3,49,09/05/2018,1,1,140
2211425,21448368244,verified,Mitty,Brooklyn,FALSE,moderate,Private room,2021,$981 ,$196 ,3,138,6/22/2019,1,4,170
2211978,8182281885,unconfirmed,Sarah,Manhattan,FALSE,moderate,Private room,2014,$120 ,$24 ,3,163,06/05/2019,4,2,390
2212530,21120623336,unconfirmed,Megan,Brooklyn,TRUE,moderate,Private room,2019,$653 ,$131 ,2,0,,3,1,111
2213082,85320279241,unconfirmed,Melissa,Manhattan,FALSE,strict,Entire home/apt,2018,$514 ,$103 ,45,20,01/03/2017,4,1,355
2213635,42447610627,unconfirmed,Livia,Queens,FALSE,moderate,Private room,2016,$418 ,$84 ,2,132,6/25/2019,1,1,146
2214187,40918051783,unconfirmed,Atlanta,Queens,FALSE,flexible,Private room,2009,$304 ,$61 ,7,12,07/05/2019,5,1,88
2214739,766096297,unconfirmed,Sam,Manhattan,TRUE,strict,Entire home/apt,2022,$814 ,$163 ,60,11,10/15/2015,5,1,217
2215291,28749446703,unconfirmed,Meredith,Brooklyn,TRUE,strict,Entire home/apt,2008,$152 ,$30 ,2,45,6/19/2017,1,1,138
2215844,36857312027,verified,Julio,Bronx,FALSE,flexible,Private room,2009,"$1,088 ",$218 ,2,11,09/02/2018,3,2,316
2216396,64987929433,verified,East Village Loft,Manhattan,TRUE,flexible,Entire home/apt,2022,$459 ,$92 ,5,47,06/08/2019,2,1,235
2216948,27765357096,unconfirmed,Claudia,Manhattan,FALSE,moderate,Private room,2014,$623 ,$125 ,5,66,6/26/2019,1,1,297
2217501,1035644660,unconfirmed,Kelly,Manhattan,FALSE,moderate,Private room,2011,"$1,034 ",$207 ,5,35,06/10/2019,5,1,220
2218053,24312552194,verified,Hayley,Brooklyn,TRUE,flexible,Entire home/apt,2009,$365 ,$73 ,5,12,5/30/2019,4,1,414
2218605,45471225269,unconfirmed,Kyla,Brooklyn,FALSE,strict,Private room,2007,$939 ,$188 ,2,65,06/05/2019,3,5,376
2219158,13521383379,unconfirmed,M,Brooklyn,FALSE,strict,Entire home/apt,2020,$826 ,$165 ,2,39,06/05/2019,3,4,182
2219710,131602089,unconfirmed,Audrey,Brooklyn,TRUE,strict,Private room,2003,$417 ,$83 ,2,45,01/01/2018,1,3,271
2220262,44197546771,unconfirmed,Renee,Manhattan,TRUE,flexible,Entire home/apt,2020,$812 ,$162 ,7,0,,1,1,398
2220814,61550491890,verified,Sandrine,Manhattan,TRUE,strict,Entire home/apt,2008,$411 ,$82 ,7,5,06/03/2017,4,1,369
2221367,7920546536,unconfirmed,Rachael,Brooklyn,TRUE,moderate,Entire home/apt,2008,$325 ,$65 ,2,38,06/10/2019,2,1,195
2221919,18215728807,verified,Christine,Brooklyn,TRUE,flexible,Entire home/apt,2010,$659 ,$132 ,2,17,05/01/2019,1,2,26
2222471,89342024817,unconfirmed,Daniel,Queens,TRUE,moderate,Private room,2006,"$1,089 ",$218 ,4,70,5/23/2019,1,2,256
2223024,74619172134,unconfirmed,Mary,Manhattan,FALSE,moderate,Entire home/apt,2013,$884 ,$177 ,3,226,07/01/2019,4,1,392
2223576,80884323740,verified,Alexander,Brooklyn,TRUE,moderate,Private room,2010,$804 ,$161 ,5,8,5/31/2017,1,1,64
2224128,91182072510,unconfirmed,Marc,Brooklyn,FALSE,strict,Entire home/apt,2019,$570 ,$114 ,3,166,7/28/2018,5,1,72
2224681,25700805156,unconfirmed,Fabia,Manhattan,FALSE,moderate,Entire home/apt,2013,$130 ,$26 ,360,1,01/02/2015,1,1,163
2225233,4089871990,unconfirmed,Jon,Manhattan,TRUE,flexible,Entire home/apt,2004,$55 ,$11 ,1,25,6/22/2019,5,3,194
2225785,49757949200,verified,Jeffrey,Brooklyn,TRUE,flexible,Entire home/apt,2022,$585 ,$117 ,30,52,01/03/2018,2,3,375
2226337,40537091334,unconfirmed,S,Manhattan,TRUE,flexible,Entire home/apt,2017,$568 ,$114 ,6,127,6/14/2019,2,2,197
2226890,61979811836,verified,Colin,Manhattan,TRUE,flexible,Private room,2019,$54 ,$11 ,2,18,6/16/2019,4,2,38
2227442,4936762938,unconfirmed,Elizabeth,Brooklyn,FALSE,strict,Entire home/apt,2004,$280 ,$56 ,2,210,07/06/2019,1,2,173
2227994,67615268830,verified,Linda,Queens,TRUE,flexible,Private room,2020,$565 ,$113 ,1,281,06/11/2019,3,3,176
2228547,8857736415,unconfirmed,Lindsay,Manhattan,FALSE,strict,Entire home/apt,2006,$983 ,$197 ,5,70,10/26/2018,5,1,107
2229099,71004908177,unconfirmed,Obora & Michael,Manhattan,FALSE,strict,Entire home/apt,2011,$134 ,$27 ,4,128,6/22/2019,4,1,186
2229651,74871671135,unconfirmed,Nigel,Brooklyn,TRUE,flexible,Private room,2016,$993 ,$199 ,3,58,5/19/2019,2,1,26
2230204,63040268858,unconfirmed,Daniel,Brooklyn,FALSE,moderate,Private room,2010,$662 ,$132 ,3,179,06/09/2019,2,2,100
2230756,60642014522,verified,Brady,Brooklyn,FALSE,moderate,Entire home/apt,2018,"$1,101 ",$220 ,3,173,06/06/2019,3,3,57
2231308,19418681076,verified,Chris,Queens,FALSE,strict,Private room,2016,"$1,017 ",$203 ,1,16,6/30/2019,5,2,127
2231860,15313618622,verified,Elise,Brooklyn,FALSE,strict,Entire home/apt,2003,$715 ,$143 ,30,26,5/20/2019,3,1,370
2232413,56459124903,unconfirmed,Laura,Manhattan,FALSE,moderate,Entire home/apt,2003,$662 ,$132 ,30,31,01/04/2018,4,2,411
2232965,31391439427,verified,Lisa,Manhattan,FALSE,strict,Private room,2011,"$1,187 ",$237 ,2,27,5/26/2019,1,1,367
2233517,53362250885,verified,Jose,Manhattan,FALSE,moderate,Entire home/apt,2010,$355 ,$71 ,3,7,12/10/2017,4,1,65
2234070,20677526850,unconfirmed,Kristin,Manhattan,FALSE,strict,Private room,2018,"$1,135 ",$227 ,3,7,09/05/2016,3,3,7
2234622,23812495677,verified,L.A.,Manhattan,FALSE,strict,Entire home/apt,2017,$54 ,$11 ,5,83,06/10/2019,2,2,111
2235174,90395973518,verified,Emilie,Manhattan,TRUE,strict,Private room,2006,$427 ,$85 ,1,46,07/07/2019,4,2,19
2235727,16049304720,verified,Clyde,Brooklyn,FALSE,flexible,Entire home/apt,2003,$361 ,$72 ,4,112,07/02/2019,2,1,238
2236279,80571246704,unconfirmed,Chris And Zach,Brooklyn,TRUE,flexible,Private room,2013,$501 ,$100 ,1,356,07/05/2019,5,3,359
2236831,77007648222,unconfirmed,Loretta,Brooklyn,TRUE,moderate,Entire home/apt,2019,$729 ,$146 ,1,55,06/02/2019,3,2,36
2237383,93044862649,unconfirmed,Marina,Manhattan,TRUE,strict,Entire home/apt,2021,$956 ,$191 ,2,68,06/06/2019,4,1,223
2237936,20345843353,unconfirmed,Noreen,Brooklyn,TRUE,flexible,Entire home/apt,2019,$500 ,$100 ,4,95,4/14/2019,2,1,330
2238488,56546041583,verified,Shunan,Manhattan,FALSE,moderate,Entire home/apt,2021,$389 ,$78 ,5,16,9/27/2018,4,2,357
2239040,8835705542,unconfirmed,Mary,Staten Island,FALSE,flexible,Entire home/apt,2008,$342 ,$68 ,30,0,,2,3,317
2239593,70998009688,unconfirmed,Anthony,Manhattan,TRUE,strict,Private room,2009,"$1,012 ",$202 ,7,44,5/31/2019,4,3,308
2240145,44069293059,unconfirmed,Mark,Manhattan,FALSE,strict,Entire home/apt,2022,$683 ,$137 ,1,116,6/17/2019,4,1,91
2240697,97513103485,unconfirmed,Candace,Brooklyn,TRUE,flexible,Private room,2009,$641 ,$128 ,1,4,08/01/2017,3,1,177
2241250,21224731986,verified,Amy,Manhattan,FALSE,strict,Entire home/apt,2015,"$1,154 ",$231 ,31,235,5/31/2019,5,2,201
2241802,37199154257,verified,Aurora,Brooklyn,TRUE,flexible,Private room,2020,$861 ,$172 ,2,10,6/23/2019,2,2,99
2242354,12739566791,unconfirmed,Nevena,Brooklyn,FALSE,strict,Private room,2015,$536 ,$107 ,3,2,5/29/2017,4,1,358
2242906,70470544487,unconfirmed,Tim,Manhattan,TRUE,strict,Private room,2016,$400 ,$80 ,1,360,6/24/2019,4,1,273
2243459,46038961608,unconfirmed,Patrick,Manhattan,FALSE,flexible,Entire home/apt,2015,$147 ,$29 ,5,0,,4,1,286
2244011,19728712968,unconfirmed,Rachael,Brooklyn,FALSE,strict,Private room,2008,$921 ,$184 ,2,51,6/30/2019,1,2,318
2244563,92520807299,unconfirmed,Michael,Manhattan,TRUE,moderate,Entire home/apt,2013,$640 ,$128 ,2,146,06/09/2019,2,1,271
2245116,27927890086,verified,Stephanie,Brooklyn,FALSE,flexible,Entire home/apt,2018,"$1,031 ",$206 ,30,16,12/02/2017,3,2,352
2245668,53394333083,unconfirmed,Swetha,Manhattan,TRUE,strict,Private room,2017,$976 ,$195 ,3,64,05/06/2019,2,2,416
2246220,86411591710,verified,Tara,Brooklyn,TRUE,flexible,Entire home/apt,2014,$361 ,$72 ,2,3,5/29/2017,5,1,172
2246773,61305011872,verified,Eo,Manhattan,FALSE,flexible,Private room,2012,$302 ,$60 ,3,145,06/09/2019,5,1,401
2247325,18952087174,verified,Michael,Manhattan,FALSE,moderate,Private room,2018,"$1,117 ",$223 ,1,206,6/19/2019,5,1,273
2247877,77272681791,verified,Emma,Brooklyn,TRUE,moderate,Entire home/apt,2022,$456 ,$91 ,2,279,6/22/2019,5,1,406
2248429,86321265862,unconfirmed,Alex,Brooklyn,FALSE,strict,Entire home/apt,2018,$426 ,$85 ,28,18,4/29/2019,5,1,426
2248982,14261454187,verified,Orren,Brooklyn,TRUE,strict,Entire home/apt,2011,$179 ,$36 ,3,162,6/26/2019,3,1,395
2249534,93980832032,unconfirmed,Nancy,Manhattan,FALSE,strict,Private room,2013,$777 ,$155 ,1,323,07/01/2019,2,1,418
2250086,15843707769,unconfirmed,Kia,Queens,TRUE,flexible,Entire home/apt,2009,$116 ,$23 ,2,13,10/14/2018,4,2,188
2250639,64367593502,unconfirmed,Sen,Queens,FALSE,moderate,Entire home/apt,2013,$384 ,$77 ,30,9,8/20/2016,1,2,202
2251191,42957871055,unconfirmed,Shayne,Manhattan,TRUE,moderate,Entire home/apt,2022,$427 ,$85 ,30,23,5/18/2019,4,2,364
2251743,54212049933,verified,Shayne,Manhattan,FALSE,strict,Entire home/apt,2014,"$1,059 ",$212 ,30,17,1/31/2019,3,2,221
2252296,58539205106,unconfirmed,Edward,Queens,FALSE,flexible,Private room,2004,"$1,085 ",$217 ,1,136,6/23/2019,3,2,-6
2252848,41022707049,unconfirmed,Michael,Manhattan,TRUE,strict,Entire home/apt,2021,$588 ,$118 ,5,26,06/01/2019,5,1,238
2253400,88479998554,unconfirmed,Doug,Brooklyn,TRUE,flexible,Entire home/apt,2011,$308 ,$62 ,2,70,6/24/2019,1,1,420
2253952,19537452086,unconfirmed,Maja & Pierre,Manhattan,TRUE,moderate,Private room,2005,$146 ,$29 ,2,243,6/27/2019,2,1,347
2254505,61293972573,unconfirmed,Hasan,Brooklyn,FALSE,flexible,Entire home/apt,2010,"$1,197 ",$239 ,14,6,10/06/2018,2,1,164
2255057,12032052674,verified,David,Manhattan,FALSE,strict,Private room,2022,$879 ,$176 ,10,36,12/01/2018,5,2,186
2255609,5478910184,verified,Verna,Brooklyn,FALSE,flexible,Private room,2022,$771 ,$154 ,1,14,03/08/2019,1,2,1
2256162,9256391856,unconfirmed,Leigh,Brooklyn,TRUE,moderate,Entire home/apt,2012,$931 ,$186 ,2,2,10/02/2014,2,1,311
2256714,76789942503,unconfirmed,George,Manhattan,TRUE,moderate,Entire home/apt,2004,$560 ,$112 ,5,44,07/03/2019,2,1,47
2257266,52404759781,unconfirmed,D. Anthony,Manhattan,FALSE,strict,Private room,2018,$946 ,$189 ,2,123,6/23/2019,3,1,302
2257819,36624708490,unconfirmed,Karen,Brooklyn,FALSE,flexible,Private room,2005,$581 ,$116 ,2,248,05/05/2019,1,2,397
2258371,50404419298,unconfirmed,Gen,Manhattan,FALSE,flexible,Private room,2019,$672 ,$134 ,7,26,6/25/2019,3,6,295
2258923,18213681773,unconfirmed,Alfred,Queens,FALSE,moderate,Shared room,2004,$454 ,$91 ,7,0,,2,1,188
2259475,60605627186,verified,Devi,Brooklyn,TRUE,moderate,Private room,2018,$864 ,$173 ,1,49,6/24/2019,5,4,125
2260028,22896011015,unconfirmed,Elisa,Manhattan,FALSE,flexible,Private room,2017,$121 ,$24 ,2,152,5/31/2019,3,4,68
2260580,2386052202,unconfirmed,Michelle,Brooklyn,TRUE,moderate,Entire home/apt,2013,$629 ,$126 ,7,195,07/03/2019,4,2,356
2261132,32766986237,unconfirmed,Mary Anne,Manhattan,FALSE,flexible,Entire home/apt,2022,$546 ,$109 ,30,23,12/07/2017,2,1,210
2261685,21363994238,verified,Susan,Brooklyn,TRUE,moderate,Private room,2013,$690 ,$138 ,4,54,06/02/2019,1,1,268
2262237,76488224507,verified,Johnny,Staten Island,TRUE,moderate,Entire home/apt,2021,$848 ,$170 ,2,0,,4,1,37
2262789,51706198218,unconfirmed,Ife,Manhattan,FALSE,strict,Private room,2011,"$1,167 ",$233 ,2,233,6/25/2019,2,1,12
2263342,47446547240,verified,Steve And Heather,Brooklyn,FALSE,flexible,Entire home/apt,2006,$989 ,$198 ,2,19,12/27/2018,3,4,301
2263894,43645581585,verified,Wilfredo,Brooklyn,TRUE,flexible,Entire home/apt,2020,$308 ,$62 ,2,116,07/04/2019,3,1,361
2264446,25128976340,verified,Chris,Manhattan,FALSE,flexible,Entire home/apt,2015,$433 ,$87 ,3,3,10/14/2016,2,1,329
2264998,20002734557,unconfirmed,Lelia,Brooklyn,TRUE,moderate,Entire home/apt,2003,$214 ,$43 ,30,38,06/01/2019,4,1,388
2265551,71728163117,unconfirmed,Stephen,Manhattan,TRUE,flexible,Entire home/apt,2005,$614 ,$123 ,2,0,,1,1,142
2266103,18230900547,unconfirmed,Judy,Brooklyn,TRUE,moderate,Entire home/apt,2021,$483 ,$97 ,4,227,6/17/2019,1,1,49
2266655,39427951915,unconfirmed,Teedo,Brooklyn,FALSE,flexible,Entire home/apt,2022,$448 ,$90 ,9,27,5/21/2019,5,1,241
2267208,79326111097,unconfirmed,Eric,Brooklyn,TRUE,moderate,Entire home/apt,2003,"$1,021 ",$204 ,1,349,6/30/2019,1,2,141
2267760,28151095413,unconfirmed,Scooter,Manhattan,FALSE,flexible,Entire home/apt,2009,$681 ,$136 ,1,67,6/15/2019,3,1,261
2268312,31755676481,verified,Ingrid,Brooklyn,FALSE,strict,Entire home/apt,2004,$191 ,$38 ,4,95,6/13/2019,5,2,72
2268865,25907268743,verified,Yuko,Manhattan,TRUE,moderate,Entire home/apt,2011,$388 ,$78 ,4,5,01/01/2019,1,1,90
2269417,15191021295,verified,James,Manhattan,FALSE,flexible,Entire home/apt,2009,$551 ,$110 ,4,23,6/30/2019,2,1,87
2269969,22690797168,verified,Victoria,Manhattan,TRUE,moderate,Entire home/apt,2019,$92 ,$18 ,30,36,6/29/2019,5,1,244
2270521,53743508837,unconfirmed,Devika,Queens,FALSE,flexible,Private room,2022,$576 ,$115 ,5,59,07/05/2019,4,4,29
2271074,55392788172,unconfirmed,Angus,Brooklyn,FALSE,moderate,Entire home/apt,2005,"$1,164 ",$233 ,4,72,5/28/2016,5,2,88
2271626,94866450998,unconfirmed,Evelyn,Brooklyn,TRUE,flexible,Entire home/apt,2008,$444 ,$89 ,3,21,11/26/2018,4,1,372
2272178,746709623,verified,Gee,Brooklyn,TRUE,moderate,Private room,2021,$412 ,$82 ,2,44,6/29/2019,3,1,227
2272731,16257768606,verified,Greg,Brooklyn,FALSE,strict,Entire home/apt,2007,$990 ,$198 ,6,32,05/10/2019,3,1,196
2273283,85475634444,verified,Autumn,Brooklyn,TRUE,flexible,Private room,2012,$248 ,$50 ,2,132,6/30/2019,3,1,4
2273835,49120620409,verified,George,Manhattan,TRUE,flexible,Entire home/apt,2013,$318 ,$64 ,4,37,6/23/2019,5,3,295
2274388,39628894669,unconfirmed,Loli,Manhattan,FALSE,flexible,Private room,2005,$652 ,$130 ,3,37,07/07/2019,2,1,51
2274940,22933160365,unconfirmed,David,Manhattan,TRUE,strict,Entire home/apt,2006,$337 ,$67 ,1,23,7/23/2018,3,1,169
2275492,75520915450,unconfirmed,Marta,Brooklyn,FALSE,flexible,Entire home/apt,2007,"$1,106 ",$221 ,2,21,06/02/2019,1,3,324
2276044,73891230797,verified,Marta,Brooklyn,FALSE,moderate,Private room,2008,$747 ,$149 ,2,55,6/22/2019,1,3,-5
2276597,77965878349,verified,William,Queens,FALSE,strict,Private room,2019,$430 ,$86 ,1,6,3/31/2019,1,1,274
2277149,22246459414,unconfirmed,Kamala,Brooklyn,TRUE,moderate,Private room,2008,"$1,095 ",$219 ,2,1,09/12/2015,3,1,259
2277701,49383044056,unconfirmed,Trevor,Brooklyn,FALSE,flexible,Entire home/apt,2017,"$1,014 ",$203 ,3,218,6/19/2019,3,1,206
2278254,84672446994,verified,Simona,Brooklyn,FALSE,flexible,Entire home/apt,2020,$973 ,$195 ,2,16,12/19/2018,5,1,220
2278806,22307501050,verified,Sky,Manhattan,FALSE,flexible,Private room,2011,"$1,042 ",$208 ,3,29,07/01/2019,5,2,60
2279358,82587835441,verified,Joseph,Brooklyn,TRUE,strict,Private room,2007,$195 ,$39 ,2,36,4/24/2019,5,3,301
2279911,85238445729,unconfirmed,Todd,Brooklyn,FALSE,moderate,Private room,2020,"$1,067 ",$213 ,5,73,06/07/2019,4,2,231
2280463,84612206164,unconfirmed,@ Art House Monique,Brooklyn,TRUE,moderate,Private room,2008,$883 ,$177 ,1,65,5/24/2019,1,4,324
2281015,81292520001,unconfirmed,Gen,Manhattan,TRUE,flexible,Private room,2020,$539 ,$108 ,5,20,6/23/2019,1,6,23
2281567,41861299507,unconfirmed,Bjarke And Holly,Brooklyn,TRUE,flexible,Entire home/apt,2005,$368 ,$74 ,14,1,01/09/2015,1,1,107
2282120,62094312140,verified,Gita,Manhattan,TRUE,strict,Private room,2012,$625 ,$125 ,28,16,01/01/2018,2,3,111
2282672,10508187364,verified,Meredith,Manhattan,TRUE,flexible,Private room,2019,$66 ,$13 ,2,246,06/11/2019,3,1,118
2283224,67489598323,verified,Izz,Manhattan,TRUE,moderate,Entire home/apt,2019,"$1,105 ",$221 ,3,126,6/30/2019,1,1,183
2283777,11316522215,unconfirmed,Christy,Brooklyn,TRUE,flexible,Entire home/apt,2014,$490 ,$98 ,3,13,12/31/2018,1,1,45
2284329,57355826742,unconfirmed,Andrian,Brooklyn,TRUE,moderate,Private room,2003,"$1,164 ",$233 ,5,4,9/29/2017,3,1,139
2284881,23063651188,verified,Tina,Brooklyn,FALSE,strict,Entire home/apt,2005,$310 ,$62 ,5,1,01/01/2015,5,1,251
2285434,65940081864,verified,Leah,Brooklyn,FALSE,moderate,Private room,2011,$623 ,$125 ,90,0,,5,2,119
2285986,97961269373,verified,Craig,Manhattan,FALSE,strict,Private room,2016,$357 ,$71 ,3,61,6/15/2019,5,1,314
2286538,93095047647,unconfirmed,Cheryl,Manhattan,FALSE,strict,Private room,2004,$732 ,$146 ,3,29,6/29/2019,1,2,171
2287090,71902335121,verified,Serge,Brooklyn,TRUE,flexible,Entire home/apt,2012,$442 ,$88 ,2,4,5/28/2018,4,1,230
2287643,93281479787,unconfirmed,Brian,Manhattan,TRUE,strict,Entire home/apt,2022,$589 ,$118 ,3,42,6/15/2019,2,1,134
2288195,47312935216,unconfirmed,Marianna,Manhattan,FALSE,moderate,Entire home/apt,2012,$121 ,$24 ,3,82,6/30/2019,4,1,100
2288747,35433530526,verified,Madison,Brooklyn,TRUE,moderate,Entire home/apt,2018,$614 ,$123 ,3,308,07/05/2019,1,1,207
2289300,55257587393,verified,Matt,Brooklyn,FALSE,moderate,Private room,2012,$697 ,$139 ,14,79,05/12/2019,1,1,402
2289852,44011934341,verified,@ Art House Monique,Brooklyn,FALSE,strict,Private room,2008,$616 ,$123 ,1,66,6/17/2019,5,4,304
2290404,87406724052,verified,Timothy,Manhattan,TRUE,moderate,Entire home/apt,2022,$426 ,$85 ,14,19,05/02/2019,5,1,347
2290957,18014560307,verified,Erin,Brooklyn,FALSE,flexible,Private room,2003,$728 ,$146 ,2,8,6/24/2018,3,1,336
2291509,49809251525,verified,Karen,Manhattan,FALSE,strict,Entire home/apt,2008,$328 ,$66 ,30,12,04/01/2016,5,8,238
2292061,50665047016,unconfirmed,Tim,Manhattan,FALSE,strict,Entire home/apt,2021,$877 ,$175 ,2,26,5/21/2017,2,1,274
2292613,85258419385,verified,Raquel,Manhattan,TRUE,moderate,Entire home/apt,2013,$137 ,$27 ,3,19,6/24/2019,3,1,193
2293166,79836899005,verified,Jeffrey,Brooklyn,TRUE,flexible,Entire home/apt,2007,$201 ,$40 ,1,7,4/21/2019,4,1,146
2293718,27317695711,verified,Sri,Manhattan,FALSE,moderate,Entire home/apt,2005,$921 ,$184 ,3,0,,4,1,296
2294270,24633811339,verified,Paresh,Brooklyn,TRUE,strict,Entire home/apt,2015,$878 ,$176 ,5,34,6/15/2019,2,1,328
2294823,5077549094,unconfirmed,Audra,Manhattan,FALSE,moderate,Private room,2003,"$1,189 ",$238 ,3,13,8/23/2016,2,1,224
2295375,98399416722,verified,Jenny,Brooklyn,FALSE,flexible,Entire home/apt,2014,$121 ,$24 ,3,173,06/10/2019,4,1,117
2295927,44966127836,unconfirmed,H. Ann,Queens,TRUE,moderate,Private room,2018,$543 ,$109 ,1,0,,1,1,279
2296480,96147785606,unconfirmed,Dan,Brooklyn,TRUE,moderate,Private room,2005,$226 ,$45 ,1,4,8/17/2016,3,1,106
2297032,49385575921,verified,Erica,Manhattan,FALSE,flexible,Entire home/apt,2014,$563 ,$113 ,4,27,07/07/2018,3,1,198
2297584,21785800063,verified,Stuart,Manhattan,FALSE,moderate,Entire home/apt,2020,$439 ,$88 ,45,11,2/19/2019,5,1,191
2298136,71331742116,verified,Katie,Brooklyn,TRUE,flexible,Private room,2004,$881 ,$176 ,1,9,8/19/2017,3,1,72
2298689,35230929385,verified,Elon,Brooklyn,FALSE,flexible,Entire home/apt,2017,$908 ,$182 ,3,60,6/15/2019,1,1,131
